tale,chunk_id,text_preview,token_count,distilroberta_emotion,distilroberta_score,go_emotions_emotion,go_emotions_score,twitter_emotion_emotion,twitter_emotion_score
The snow queen,25,"The little robber maiden wound her arm round Gerda's neck, held the knife in the other hand, and snored so loud that everybody could hear her; but Ger...",461,fear,0.5642057061195374,neutral,0.29355472326278687,fear,0.46662598848342896
The snow queen,26,"""I was born and bred there – there I leapt about on the fields of snow."" ""Listen,"" said the robber maiden to Gerda. ""You see that the men are gone; bu...",454,disgust,0.5040560364723206,joy,0.5548886060714722,joy,0.9922072291374207
The snow queen,27,"""I can't bear to see you fretting,"" said the little robber maiden. ""This is just the time when you ought to look pleased. Here are two loaves and a ha...",429,anger,0.3513774871826172,neutral,0.5840896368026733,joy,0.4807594418525696
The snow queen,28,"""Poor thing,"" said the Lapland woman, ""you have far to run still. You have more than a hundred miles to go before you get to Finland; there the Snow Q...",509,disgust,0.6597574949264526,neutral,0.7223749756813049,anticipation,0.2762283980846405
The snow queen,29,"Will you give the little maiden a potion, that she may possess the strength of twelve men, and vanquish the Snow Queen?"" ""The strength of twelve men!""...",468,disgust,0.38194477558135986,neutral,0.7336254715919495,anticipation,0.477571040391922
The snow queen,30,"I have not got my boots! I have not brought my gloves!"" cried little Gerda. She remarked she was without them from the cutting frost; but the Reindeer...",510,fear,0.8864930272102356,neutral,0.7945239543914795,anticipation,0.34351879358291626
The snow queen,31,"He never thought of Gerda, and least of all that she was standing before the palace. Seventh Story What Took Place in the Palace of the Snow Queen, an...",442,disgust,0.3229720890522003,neutral,0.7839841246604919,joy,0.6971093416213989
The snow queen,32,"Kay made all sorts of figures, the most complicated, for it was an ice-puzzle for the understanding. In his eyes the figures were extraordinarily beau...",508,neutral,0.24465270340442657,neutral,0.3803136944770813,joy,0.7217406034469604
The snow queen,33,"Where have you been so long? And where have I been?"" He looked round him. ""How cold it is here!"" said he. ""How empty and cold!"" And he held fast by Ge...",509,joy,0.2620873749256134,joy,0.42038872838020325,joy,0.9948264956474304
The snow queen,34,"And the first green buds appeared, the first little birds began to chirrup; and out of the wood came, riding on a magnificent horse, which Gerda knew ...",506,joy,0.8184354305267334,neutral,0.22350920736789703,joy,0.9825762510299683
The snow queen,35,"tack!"" and the finger moved round; but as they entered, they remarked that they were now grown up. The roses on the leads hung blooming in at the open...",196,neutral,0.3759436309337616,neutral,0.8267746567726135,joy,0.9930863976478577
The snow queen,36,"The roses on the leads hung blooming in at the open window; there stood the little children's chairs, and Kay and Gerda sat down on them, holding each...",173,joy,0.43905070424079895,neutral,0.6655322313308716,joy,0.99427729845047
The snow queen,37,"The grandmother sat in the bright sunshine, and read aloud from the Bible: ""Unless ye become as little children, ye cannot enter the kingdom of heaven...",112,joy,0.9216751456260681,neutral,0.715495765209198,joy,0.9947388768196106
The snowdrop,0,"It was winter-time; the air was cold, the wind was sharp, but within the closed doors it was warm and comfortable, and within the closed door lay the ...",483,anger,0.33780205249786377,admiration,0.41008099913597107,joy,0.9291214346885681
The snowdrop,1,"You are our love! You are the bell that rings out for summer, beautiful summer, over country and town. All the snow will melt; the cold winds will be ...",480,joy,0.6682422161102295,admiration,0.7057459354400635,joy,0.9954116940498352
The snowdrop,2,"The first one, the only one!"" These words did the Flower so much good, they seemed to her like warm sunbeams. In her joy the Flower did not even feel ...",494,joy,0.729383111000061,neutral,0.3969191312789917,joy,0.9836392998695374
The snowdrop,3,"Still, it was better to be here than in the fire, where the verses and the paper were being burnt to ashes. What had happened? What happens so often:–...",502,disgust,0.28819534182548523,admiration,0.38122105598449707,joy,0.8362942337989807
The snowdrop,4,"The Flower understood this, in her way, as we interpret everything in our way. That is the story of the Snowdrop.",28,neutral,0.9447863698005676,neutral,0.8758549690246582,optimism,0.7077823281288147
The snowdrop,5,That is the story of the Snowdrop.,11,neutral,0.957842230796814,neutral,0.9152162671089172,anticipation,0.23035602271556854
The snowman,0,"""It is so delightfully cold,"" said the Snow Man, ""that it makes my whole body crackle. This is just the kind of wind to blow life into one. How that g...",497,joy,0.6839072704315186,neutral,0.4043741822242737,joy,0.7691472768783569
The snowman,1,"What you see yonder is the moon, and the one before it was the sun. It will come again to-morrow, and most likely teach you to run down into the ditch...",499,disgust,0.6893739104270935,disapproval,0.2744562327861786,anticipation,0.5703350901603699
The snowman,2,"""And we can't have such a fellow as this in the summer time,"" replied the young man, pointing to the Snow Man; ""he is capital."" The girl laughed, and ...",488,disgust,0.5618923306465149,neutral,0.6362730860710144,joy,0.722102701663971
The snowman,3,"They used to kiss my nose, and wipe my paws with an embroidered handkerchief, and I was called 'Ami, dear Ami, sweet Ami.' But after a while I grew to...",510,disgust,0.5653513669967651,neutral,0.4767042100429535,joy,0.7379581332206726
The snowman,4,"Don't you hear how hoarse I am. Away, away! I can't talk any more like other dogs. Away, away, that is the end of it all."" But the Snow Man was no lon...",461,disgust,0.3549249768257141,neutral,0.5517888069152832,joy,0.4362349212169647
The snowman,5,"These window-panes would not thaw, and he could see nothing of the stove, which he pictured to himself, as if it had been a lovely human being. The sn...",398,disgust,0.6966475248336792,neutral,0.6397467851638794,sadness,0.3598322868347168
The snowman,6,"But the girls in the house sang, ""Come from your fragrant home, green thyme; Stretch your soft branches, willow-tree; The months are bringing the swee...",85,joy,0.9296680688858032,joy,0.7102173566818237,joy,0.9903585314750671
The snowman,7,"Come gentle sun, while the cuckoo sings, And I'll mock his note in my wanderings."" And nobody thought any more of the Snow Man.",34,anger,0.517126202583313,neutral,0.8554944396018982,anticipation,0.3600299060344696
The stone of the wise man,0,"You know the story of Holger Danske, so we won't repeat it, but will ask you if you remember how ""Holger Danske conquered the great land of India, eas...",500,neutral,0.7666373252868652,neutral,0.48075932264328003,joy,0.5902591347694397
The stone of the wise man,1,"But the birds were not the only living creatures here; the stag, the squirrel, the antelope, and hundreds of other beautiful and light-footed animals ...",503,neutral,0.6292499899864197,admiration,0.525113582611084,joy,0.6545658707618713
The stone of the wise man,2,He could see the human race fade away like leaves on the trees and new men come forth to take their places. But the leaves that fell never lived again...,497,sadness,0.79954993724823,curiosity,0.35705500841140747,sadness,0.47595110535621643
The stone of the wise man,3,That grieved him. Could he not somewhere on earth obtain a light by which everything written in the Book of Truth would become clear to him? Like wise...,419,sadness,0.9235195517539978,neutral,0.3924354016780853,sadness,0.7687391042709351
The stone of the wise man,4,He explained to them the pictures of life that they saw on the castle walls - the labors of men and the march of events in all the lands of the earth....,507,neutral,0.8226202130317688,neutral,0.6532513499259949,joy,0.9167541861534119
The stone of the wise man,5,"They dreamed that each went out into the world and found the ""Stone of the Wise Man,"" which gleamed like a radiant light on his forehead when, in the ...",492,surprise,0.6874162554740906,neutral,0.35482728481292725,joy,0.9197357296943665
The stone of the wise man,6,How widely his eyes opened in amazement! There were many things to be seen here; and things appear very different when a man look at them with his own...,496,surprise,0.9049169421195984,curiosity,0.31172382831573486,anticipation,0.5844331383705139
The stone of the wise man,7,"It was not good news that they were carrying to the young man's home. ""The Seer must have done badly,"" said the second brother, ""but the Hearer may ha...",510,disgust,0.4164105951786041,sadness,0.5086312294006348,sadness,0.7287658452987671
The stone of the wise man,8,"He became morose and suspicious, at last trusting no one, not even himself, and that was most unfortunate. He would not be able to discover and bring ...",483,disgust,0.9010612368583679,neutral,0.2691343128681183,joy,0.47665485739707947
The stone of the wise man,9,"When he arrived at the boundaries of his home, he mounted an ostrich, which runs faster than a horse, and when he later met the wild swans, he swung h...",479,disgust,0.3097270131111145,neutral,0.5054906606674194,joy,0.818630576133728
The stone of the wise man,10,"When the little birds heard about this they were sad, and for three days they didn't sing. The black wood snail became blacker still, not from grief b...",492,sadness,0.7565743327140808,neutral,0.5697677135467529,sadness,0.6511778831481934
The stone of the wise man,11,"""My father knows how they're made and steered, and that I can learn. They aren't invented yet, so people will think it's some spirit of the air. When ...",509,disgust,0.5282913446426392,neutral,0.8919445276260376,anticipation,0.223115473985672
The stone of the wise man,12,"""Vanity!"" he said. ""I must go down, dip my fingers into that pot, and taste it. But I'll sit here a little longer, for the wind is blowing very pleasa...",486,sadness,0.3952462375164032,sadness,0.3261698782444,joy,0.4845758080482483
The stone of the wise man,13,but in her dream she felt a sort of fire burning in her hand that did not pain her - it was the shining jewel she was bringing to her father. When she...,492,sadness,0.971036434173584,neutral,0.417331725358963,joy,0.48759955167770386
The stone of the wise man,14,"One chorus sounded mournfully, Our earthly life is filled with mist and rain; And in the dark of night we cry with pain! But then she heard a brighter...",494,sadness,0.9672867655754089,neutral,0.3209022581577301,optimism,0.9427490234375
The stone of the wise man,15,"Trust in God and thyself; pray then His will be done, forever; amen. sang the Blind Girl in complete faith. Then she entrusted to the winds the four g...",447,anger,0.4190182387828827,neutral,0.4483621418476105,optimism,0.9459107518196106
The stone of the wise man,16,"""It cannot be blown away; I can feel the rays warming my very soul."" And the father became aware of a dazzling flame, right where the shining dust pou...",293,neutral,0.44299113750457764,neutral,0.6897135376930237,joy,0.9845854640007019
The stone of the wise man,17,"From the page of the book, from the glowing word Believe, arose each grain of truth, decked with the loveliness of the beautiful and the good, flaming...",81,joy,0.8932877779006958,neutral,0.3386068642139435,joy,0.9758051037788391
The stone of the wise man,18,"And from the word Believe arose the bridge of Hope, extending to the eternal love in the realm of the Infinite.",25,neutral,0.7464092969894409,love,0.4987016022205353,optimism,0.9508311748504639
The storks,0,"On the last house in a little village the storks had built a nest, and the mother stork sat in it with her four young ones, who stretched out their ne...",504,fear,0.8769524693489075,neutral,0.9070829749107361,fear,0.529156506061554
The storks,1,"""See,"" she said, ""How quiet your father stands, although he is only on one leg."" ""But we are very much frightened,"" said the young storks, and they dr...",503,fear,0.8242062330245972,amusement,0.1950465887784958,fear,0.8394335508346558
The storks,2,"They are called Pyramids, and are older than a stork could imagine; and in that country, there is a river that overflows its banks, and then goes back...",496,disgust,0.41430753469467163,amusement,0.3044728636741638,joy,0.9371909499168396
The storks,3,"Once, twice, once, twice– that is it. Now you will be able to take care of yourselves in the world."" Then she flew a little distance from them, and th...",491,anger,0.6455893516540527,neutral,0.6129603981971741,anticipation,0.4244960844516754
The storks,4,"""No; let them scream away as much as they like. You can fly from them now up high amid the clouds, and will be in the land of the pyramids when they a...",504,anger,0.9113004207611084,neutral,0.7619010806083679,anger,0.8012799620628357
The storks,5,"""I have thought upon the best way to be revenged. I know the pond in which all the little children lie, waiting till the storks come to take them to t...",264,joy,0.519783079624176,neutral,0.3356059789657593,joy,0.915202796459198
The storks,6,"But you have not forgotten the good boy who said it was a shame to laugh at animals: we will take him a little brother and sister too, because he was ...",80,neutral,0.6647980213165283,neutral,0.35117045044898987,joy,0.948237955570221
The storks,7,"He is called Peter, and you shall all be called Peter in future."" So they all did what their mother had arranged, and from that day, even till now, al...",45,neutral,0.8996273875236511,neutral,0.8960702419281006,joy,0.9130445718765259
The storm shifts the signboards,0,"In olden days, when grandfather was just a little boy and wore red trousers, a red jacket, a sash around his waist, and a feather in his cap - for tha...",492,disgust,0.33889544010162354,joy,0.49780702590942383,joy,0.993552565574646
The storm shifts the signboards,1,When he was a little boy he had seen all that grand show at the height of its splendor. The oldest guild journeyman made a speech from the scaffold wh...,507,joy,0.45060211420059204,amusement,0.6045846343040466,joy,0.98821622133255
The storm shifts the signboards,2,"Indeed, one could spend a whole day going up and down the streets and looking at the pictures, and at the same time you could learn what sort of peopl...",505,disgust,0.617149293422699,neutral,0.4591265618801117,anticipation,0.541191577911377
The storm shifts the signboards,3,A sign with a dried codfish drawn on it flew over to the door of a newspaper writer. That was a pretty poor joke on the part of the storm; it probably...,482,disgust,0.8999852538108826,neutral,0.3410506844520569,disgust,0.8156588077545166
The storm shifts the signboards,4,There were even some people who mistook the church for the theater; and that was really awful! There has never been such a storm in our days; only Gra...,88,disgust,0.7684305310249329,optimism,0.2861126959323883,fear,0.9630872011184692
The storm shifts the signboards,5,"There has never been such a storm in our days; only Grandfather saw one, and that was when he was a very little boy. Such a storm may never come in ou...",68,neutral,0.7000018358230591,optimism,0.8985117077827454,fear,0.8730121850967407
The storm shifts the signboards,6,"Such a storm may never come in our time, but it may in our grandchildren's, and then we must hope and pray that they will keep indoors while the storm...",40,neutral,0.7001630663871765,optimism,0.8852187991142273,optimism,0.9619878530502319
The story of a mother,0,"A mother sat by her little child; she was very sad, for she feared it would die. It was quite pale, and its little eyes were closed, and sometimes it ...",437,sadness,0.6743980050086975,sadness,0.8035106658935547,sadness,0.9549604058265686
The story of a mother,1,"In the corner of the room the old clock began to strike; ""whirr"" went the chains, the heavy weight sank to the ground, and the clock stopped; and the ...",508,sadness,0.7528984546661377,neutral,0.3748428523540497,anticipation,0.30271875858306885
The story of a mother,2,"Then the bramble- bush told her the path she must take. She came at length to a great lake, on which there was neither ship nor boat to be seen. The l...",500,sadness,0.4894075095653534,sadness,0.2659885585308075,optimism,0.6285815238952637
The story of a mother,3,"You know already that every human being has a life-tree or a life-flower, just as may be ordained for him. They look like other plants; but they have ...",511,fear,0.4297923445701599,neutral,0.34719762206077576,joy,0.31029054522514343
The story of a mother,4,"""That is it,"" she cried, stretching out her hand towards a little crocus-flower which hung down its sickly head. ""Do not touch the flower,"" exclaimed ...",466,fear,0.8625933527946472,neutral,0.6010277271270752,fear,0.6337447166442871
The story of a mother,5,They were shining brightly; but I knew not they were yours. Take them back– they are clearer now than before– and then look into the deep well which i...,379,fear,0.7820146679878235,neutral,0.39801082015037537,optimism,0.7451813817024231
The story of a mother,6,"Oh, hear them not;"" and her head sank on her bosom. Then Death carried away her child to the unknown land.",28,sadness,0.5254986882209778,neutral,0.8303400278091431,sadness,0.9648733735084534
The story of a mother,7,Then Death carried away her child to the unknown land.,13,disgust,0.38866084814071655,neutral,0.8945430517196655,sadness,0.9193264245986938
The story of the year,0,"It was near the end of January, and a terrible fall of snow was pelting down, and whirling through the streets and lanes; the windows were plastered w...",445,sadness,0.5772422552108765,disappointment,0.22897452116012573,sadness,0.5032326579093933
The story of the year,1,"""They threw things against the doors, and were quite beside themselves with joy, because the old year had disappeared. I was glad too, for I expected ...",497,joy,0.6547430157661438,neutral,0.2219151109457016,joy,0.9412261247634888
The story of the year,2,"In the country it was really winter, a few degrees colder than in the town. The sharp winds blew over the snow-covered fields. The farmer, wrapped in ...",511,fear,0.4935251474380493,neutral,0.6599526405334473,joy,0.3286574184894562
The story of the year,3,"But the snow on the fields and the hills did not glitter as before. The white form of Winter sat there still, with his un-wandering gaze fixed on the ...",484,surprise,0.4868432879447937,neutral,0.46538597345352173,joy,0.970622181892395
The story of the year,4,"Eagerly she showered snowy blossoms over apple and peach-trees, so that they stood in full beauty before even their green leaves had burst from the bu...",491,joy,0.6135218739509583,admiration,0.43100181221961975,joy,0.9955358505249023
The story of the year,5,Warm air waved the corn as it grew golden in the sun. The white northern lily spread its large green leaves over the glossy mirror of the woodland lak...,491,neutral,0.38457009196281433,neutral,0.5167099833488464,joy,0.9760220646858215
The story of the year,6,"The birds sang, the fishes leaped up to the surface of the water, the gnats danced in the sunshine, and yonder, on a rock by the heaving salt sea, sat...",508,joy,0.8046408891677856,neutral,0.2927159368991852,joy,0.9887737035751343
The story of the year,7,"They are the birds from Egypt, who carried us through the air. Do you remember how we came as children to this land of the north; we brought with us f...",468,neutral,0.4006396532058716,neutral,0.619875967502594,joy,0.9504892230033875
The story of the year,8,"The summer queen was gone, but a butterfly, the last of the year, flew through the cold air. Damp fogs came, icy winds blew, and the long, dark nights...",468,neutral,0.5802131295204163,neutral,0.7020496129989624,joy,0.8840500712394714
The story of the year,9,"""It will come when the stork returns."" And with white locks and snowy beard, cold, bent, and hoary, but strong as the wintry storm, and firm as the ic...",501,neutral,0.25273260474205017,admiration,0.3048386871814728,joy,0.4055543541908264
The story of the year,10,"And the story of the year was finished. ""This is all very fine, no doubt,"" said the sparrows, ""and it is very beautiful; but it is not according to th...",51,disgust,0.35931339859962463,admiration,0.7219886183738708,joy,0.595384955406189
The story of the year,11,"""This is all very fine, no doubt,"" said the sparrows, ""and it is very beautiful; but it is not according to the calendar, therefore, it must be all wr...",42,disgust,0.3942195773124695,admiration,0.5528882741928101,joy,0.8914941549301147
The swan's nest,0,"Between the Baltic and the North Sea there lies an old swan's nest, wherein swans are born and have been born that shall never die. In olden times a f...",490,fear,0.6693306565284729,neutral,0.764631986618042,joy,0.500612735748291
The swan's nest,1,Norway's mountains seemed to rise higher in the sunlight of former days; there was a rustling among the pine trees and the birches; the gods of the No...,276,disgust,0.4251394271850586,neutral,0.8482072949409485,joy,0.912868320941925
The swan's nest,2,"And when the mighty birds come soaring through the air to destroy it, even the callow young stand round in a circle on the margin of the nest, and tho...",114,anger,0.6766303777694702,neutral,0.9451891779899597,anger,0.5551726222038269
The swan's nest,3,"Centuries will pass by, swans will fly forth from the nest, men will see them and hear them in the world, before it shall be said in spirit and in tru...",57,neutral,0.549421489238739,neutral,0.8889508843421936,optimism,0.5715007185935974
The sweathearts (Top and Ball),0,"A whipping top and a little ball lay together in a box, among other toys, and the top said to the ball, ""Shall we be married, as we live in the same b...",510,disgust,0.5093231797218323,neutral,0.6837762594223022,joy,0.903167188167572
The sweathearts (Top and Ball),1,"But the ninth time it rose in the air, it remained away, and did not return. The boy searched everywhere for it, but he searched in vain, for it could...",479,disgust,0.887385904788971,neutral,0.44434458017349243,sadness,0.709467887878418
The sweathearts (Top and Ball),2,"""I am made of morocco,"" she said. ""I was sewn together by a young lady, and I have a Spanish cork in my body; but no one would think it, to look at me...",235,disgust,0.5973752737045288,neutral,0.8104071617126465,joy,0.44490164518356323
The sweathearts (Top and Ball),3,"He spoke not a word about his old love; for that soon died away. When the beloved object has lain for five years in a gutter, and has been drenched th...",56,sadness,0.7071634531021118,sadness,0.7364338636398315,sadness,0.9627517461776733
The sweathearts (Top and Ball),4,"When the beloved object has lain for five years in a gutter, and has been drenched through, no one cares to know her again on meeting her in a dust-bi...",40,disgust,0.5972315669059753,sadness,0.41975441575050354,sadness,0.9280453324317932
The swineherd,0,"There was once a poor Prince, who had a kingdom. His kingdom was very small, but still quite large enough to marry upon; and he wished to marry. It wa...",511,disgust,0.3702719509601593,admiration,0.4873396158218384,joy,0.9854261875152588
The swineherd,1,"These are the same tones, the same execution."" ""Yes! yes!"" said the Emperor, and he wept like a child at the remembrance. ""I will still hope that it i...",504,disgust,0.5676867365837097,neutral,0.5136606097221375,joy,0.768756628036499
The swineherd,2,"""Yes, indeed!"" said the lady. ""I cannot sell it for less,"" rejoined the swineherd. ""He is an impudent fellow!"" said the Princess, and she walked on; b...",501,disgust,0.41250190138816833,neutral,0.47663411498069763,joy,0.9718047380447388
The swineherd,3,"""I think he is not in his right senses!"" said the Princess, and walked on, but when she had gone a little way, she stopped again. ""One must encourage ...",501,sadness,0.5691790580749512,neutral,0.5430952310562134,anger,0.5434989333152771
The swineherd,4,"how unfortunate I am!"" And the swineherd went behind a tree, washed the black and brown color from his face, threw off his dirty clothes, and stepped ...",172,sadness,0.5444580316543579,neutral,0.4203960597515106,disgust,0.5154569745063782
The swineherd,5,"Now she might well sing, ""Ach! du lieber Augustin, Alles ist weg, weg, weg!""",31,disgust,0.4401087462902069,neutral,0.9086817502975464,joy,0.9320533871650696
The swineherd,6,"du lieber Augustin, Alles ist weg, weg, weg!""",21,anger,0.4578040838241577,neutral,0.9523405432701111,anticipation,0.2659876346588135
The teapot,0,"There was a proud Teapot, proud of being made of porcelain, proud of its long spout and its broad handle. It had something in front of it and behind i...",506,disgust,0.6377688646316528,neutral,0.29532018303871155,sadness,0.47609731554985046
The teapot,1,"""They called me an invalid, and stood me in a corner, and the next day gave me to a woman who was begging for food. I fell into poverty, and was speec...",325,disgust,0.2750578820705414,joy,0.43037256598472595,joy,0.9717915654182434
The teapot,2,"They broke me in two - that really hurt - and the flower was put into a better pot; then they threw me out into the yard, where I lie as an old potshe...",53,anger,0.3296334445476532,neutral,0.46185970306396484,sadness,0.9611611366271973
The teapot,3,"But I have my memory; that I can never lose!""",14,anger,0.7978748679161072,neutral,0.4791082739830017,optimism,0.9851893186569214
The thorny road of honor,0,"There is an old fairy tale: ""The Thorny Road of Honor was trodden by a marksman named Bryde, to whom came great honor and dignity, but not until after...",507,disgust,0.6124944090843201,neutral,0.8069692254066467,anticipation,0.5057868957519531
The thorny road of honor,1,"He, mightiest of seers, is blind and alone; and the sharp thorns tear the mantle of the king of poesy. His songs yet live, and in them alone live stil...",494,disgust,0.433038592338562,neutral,0.6916412115097046,joy,0.33526554703712463
The thorny road of honor,2,"The bells of jubilation ring at his triumphant return; but soon the bells of envy sound more loudly still. The world discoverer, who raised the Americ...",498,sadness,0.7576260566711426,neutral,0.4929428696632385,joy,0.42054855823516846
The thorny road of honor,3,"""Heaven is everywhere; what more do I want?"" Those are his words as he sails away, our most famous man, sure in foreign lands of being honored and fre...",477,anger,0.22819572687149048,neutral,0.34884315729141235,joy,0.9810659289360046
The thorny road of honor,4,"Happy is he who is chosen to be a pilgrim on that road and, through no merit of his own, is made one of the master builders of the bridge between God ...",117,joy,0.9750246405601501,joy,0.5117679834365845,joy,0.991974413394928
The thorny road of honor,5,"The Genius of History wings his mighty way down through the ages and gives us comfort and good cheer and thoughtful peace of mind by showing us, in br...",79,joy,0.9503636360168457,admiration,0.6236205101013184,joy,0.9916353225708008
The tinder-box,0,"A soldier came marching along the high road: ""Left, right - left, right."" He had his knapsack on his back, and a sword at his side; he had been to the...",497,fear,0.9557627439498901,gratitude,0.48602133989334106,joy,0.6020997762680054
The tinder-box,1,"Place him upon my apron, and then take what money you please. If, however, you like gold best, enter the third chamber, where there is another chest f...",491,disgust,0.8569426536560059,neutral,0.5828491449356079,anger,0.223621666431427
The tinder-box,2,"But when he saw what a quantity of silver money it contained, he very quickly threw away all the coppers he had taken, and filled his pockets and his ...",500,disgust,0.9261502027511597,neutral,0.8259027004241943,joy,0.42793717980384827
The tinder-box,3,"The soldier immediately cut off her head, and there she lay on the ground. Then he tied up all his money in her apron, and slung it on his back like a...",475,disgust,0.7040436863899231,neutral,0.6357679963111877,joy,0.9360352158546448
The tinder-box,4,"So he was obliged to leave his elegant rooms, and live in a little garret under the roof, where he had to clean his own boots, and even mend them with...",501,surprise,0.3503284454345703,neutral,0.7195127010345459,joy,0.4120427966117859
The tinder-box,5,"where is my tinder-box?"" Then he struck a light, and in a moment the dog, with eyes as big as teacups, stood before him. ""It is midnight,"" said the so...",512,disgust,0.3280312120914459,neutral,0.4373629689216614,joy,0.8788942694664001
The tinder-box,6,"""No, my dear husband, it must be that one,"" said the queen, pointing to a second door having a cross also. ""And here is one, and there is another!"" th...",451,disgust,0.4515523314476013,neutral,0.7260204553604126,anticipation,0.2964424192905426
The tinder-box,7,"Every one ran out to look at them, and a shoemaker's boy, with a leather apron and slippers on, galloped by so fast, that one of his slippers flew off...",447,anger,0.4300837814807892,neutral,0.9192660450935364,anticipation,0.2574096918106079
The tinder-box,8,"""I will not be touched,"" said the king. But the largest dog seized him, as well as the queen, and threw them after the others. Then the soldiers and a...",148,fear,0.5273880362510681,neutral,0.4013875126838684,joy,0.9718390107154846
The tinder-box,9,"The princess came out of the copper castle, and became queen, which was very pleasing to her. The wedding festivities lasted a whole week, and the dog...",45,joy,0.606656551361084,joy,0.5017643570899963,joy,0.9957897067070007
The tinder-box,10,"The wedding festivities lasted a whole week, and the dogs sat at the table, and stared with all their eyes.",25,neutral,0.5249441862106323,neutral,0.4030367136001587,joy,0.8251479864120483
The toad,0,"The well was deep, and therefore the rope had to be a long one; it was heavy work turning the handle when any one had to raise a bucketful of water ov...",495,disgust,0.8430963754653931,neutral,0.7890073657035828,anticipation,0.2936049699783325
The toad,1,"But the little Toads kicked up their hind legs from mere pride, for each of them thought that he must have the jewel; and then they sat and held their...",492,disgust,0.6245748400688171,disapproval,0.17709089815616608,anger,0.5758051872253418
The toad,2,"""Ugh, you beast!"" said the farm laborer who emptied the bucket, when he saw the toad. ""You're the ugliest thing I've seen for one while."" And he made ...",484,disgust,0.9705728888511658,neutral,0.26025155186653137,joy,0.916103720664978
The toad,3,"During the last night there had been a sound borne on the breeze, as if there were cousins in the neighborhood. ""It's a glorious thing to live! glorio...",504,fear,0.4255107343196869,admiration,0.25057005882263184,joy,0.9818381071090698
The toad,4,"It's a difficult step to take, and yet it must be taken. Onward, therefore, straight onward!"" She took a few steps, such as a crawling animal may take...",506,disgust,0.7869210243225098,neutral,0.38165801763534546,joy,0.7870559692382812
The toad,5,"""I wriggled myself free from the Fowl. You are very disagreeable to look at. Cannot I be left in peace on my own property? Now I smell cabbage; now I ...",486,disgust,0.4343429505825043,neutral,0.3390871584415436,joy,0.8568680286407471
The toad,6,"""You seem to know a great deal about natural history."" ""But is there not something beautiful in the popular belief that just as the toad is the uglies...",507,disgust,0.6809446811676025,neutral,0.4385712146759033,joy,0.9118070006370544
The toad,7,"""I must go to Egypt!"" said she. ""If the Stork or one of his young ones would only take me! I would oblige him in return. Yes, I shall get to Egypt, fo...",471,joy,0.9203778505325317,neutral,0.2089129388332367,joy,0.9848708510398865
The toad,8,"The brightness is too dazzling there. We have not yet such eyes as can see into the glories which God has created, but we shall receive them by-and-by...",59,joy,0.5916681289672852,admiration,0.8810897469520569,optimism,0.9880484938621521
The toad,9,"We have not yet such eyes as can see into the glories which God has created, but we shall receive them by-and-by; and that will be the most beautiful ...",52,joy,0.8341416716575623,admiration,0.8157801032066345,optimism,0.9911482334136963
The travelling companion,0,"Poor John was very sad; for his father was so ill, he had no hope of his recovery. John sat alone with the sick man in the little room, and the lamp h...",507,sadness,0.9706773161888123,sadness,0.8183924555778503,sadness,0.9600915908813477
The travelling companion,1,"Your father is up there, and he prays to the loving Father of all, that you may do well in the future."" ""I will always be good,"" said John, ""and then ...",478,joy,0.945593535900116,joy,0.7428712248802185,joy,0.990665078163147
The travelling companion,2,"Early the next morning, John packed up his little bundle of clothes, and placed all his money, which consisted of fifty dollars and a few shillings, i...",511,joy,0.48178228735923767,neutral,0.45953190326690674,joy,0.9814255237579346
The travelling companion,3,"The green grass, with the little red and white flowers, was the carpet; the elder-bushes and the hedges of wild roses looked like garlands on the wall...",487,joy,0.43293240666389465,neutral,0.6733659505844116,joy,0.9341318011283875
The travelling companion,4,"Towards evening, the weather became very stormy, and he hastened on as quickly as he could, to get shelter; but it was quite dark by the time he reach...",501,fear,0.6325403451919556,neutral,0.6318502426147461,fear,0.45743751525878906
The travelling companion,5,"You may depend upon that;"" and then they took the money he offered them, laughed at him for his good nature, and went their way. Then he laid the dead...",507,disgust,0.6216761469841003,admiration,0.43477383255958557,joy,0.982765257358551
The travelling companion,6,"The sun was high in the heavens when they seated themselves under a large tree to eat their breakfast, and at the same moment an old woman came toward...",499,disgust,0.4924587309360504,neutral,0.6779476404190063,joy,0.6561602354049683
The travelling companion,7,"""How dark the sky is becoming,"" said John; ""and look at those thick, heavy clouds."" ""Those are not clouds,"" replied his fellow-traveller; ""they are mo...",485,sadness,0.4622943699359894,disappointment,0.2756069302558899,joy,0.7184360027313232
The travelling companion,8,"The poor man, who was exhibiting the dolls, was much annoyed, and quite sad about his queen; she was the prettiest doll he had, and the bull-dog had b...",496,sadness,0.5081576704978943,sadness,0.45901042222976685,sadness,0.7733126282691956
The travelling companion,9,"But the fellow-traveller said he did not require anything in return, excepting the sword which the showman wore by his side. As soon as he received th...",512,joy,0.8848919868469238,admiration,0.3328845798969269,joy,0.9912371635437012
The travelling companion,10,"They now continued their journey over the mountains for many miles, till they at length reached a large city, containing hundreds of towers, that shon...",468,disgust,0.381218820810318,admiration,0.32011592388153076,disgust,0.6462469100952148
The travelling companion,11,"The old women who drank brandy would color it quite black before they drank it, to show how they mourned; and what more could they do? ""What a horribl...",503,disgust,0.7322313189506531,admiration,0.5497767925262451,joy,0.845665693283081
